datetime,temp_heated,temp_out,temp_low,temp_high,moist_F,moist_V,moist_E,moist_true
2024-10-19 18:13:25+03:00,64.00,20.80,41.50,27.80,,,,
2024-10-19 18:13:25.208000+03:00,,,,,152.65,144.80,166.10,
2024-10-19 18:13:26+03:00,64.20,21.10,41.20,28.20,,,,
2024-10-19 18:13:26.879000+03:00,,,,,152.95,145.10,166.30,
2024-10-19 18:13:28+03:00,64.10,20.70,41.20,28.00,,,,
2024-10-19 18:13:28.580000+03:00,,,,,152.40,144.80,166.40,
2024-10-19 18:13:30+03:00,64.10,20.80,40.90,28.20,,,,
2024-10-19 18:13:30.352000+03:00,,,,,152.75,145.10,166.50,
2024-10-19 18:13:31+03:00,63.90,21.00,41.30,28.10,,,,
2024-10-19 18:13:31.953000+03:00,,,,,153.20,145.10,166.40,
2024-10-19 18:13:33+03:00,64.10,20.60,41.50,27.70,,,,
2024-10-19 18:13:33.663000+03:00,,,,,153.30,144.80,165.65,
2024-10-19 18:13:35+03:00,63.90,20.60,40.90,28.10,,,,
2024-10-19 18:13:35.388000+03:00,,,,,152.65,144.50,165.80,
2024-10-19 18:13:36+03:00,64.60,20.10,40.60,27.90,,,,
2024-10-19 18:13:37.085000+03:00,,,,,152.30,144.15,165.15,
2024-10-19 18:13:38+03:00,63.90,20.60,41.40,28.00,,,,
2024-10-19 18:13:38.783000+03:00,,,,,145.60,141.95,166.20,
2024-10-19 18:13:40+03:00,63.80,20.80,40.70,28.10,,,,
2024-10-19 18:13:40.468000+03:00,,,,,152.10,144.80,166.20,
2024-10-19 18:13:42+03:00,64.60,20.60,41.00,28.10,,,,
2024-10-19 18:13:42.138000+03:00,,,,,152.65,144.80,166.30,
2024-10-19 18:13:43+03:00,64.30,20.50,41.20,28.00,,,,
2024-10-19 18:13:43.833000+03:00,,,,,152.05,144.50,165.80,
2024-10-19 18:13:45+03:00,64.00,20.90,41.70,28.40,,,,
2024-10-19 18:13:45.536000+03:00,,,,,152.90,145.45,167.00,
2024-10-19 18:13:47+03:00,66.00,21.70,43.10,28.80,,,,
2024-10-19 18:13:47.218000+03:00,,,,,151.25,144.15,165.80,
2024-10-19 18:13:48+03:00,64.20,20.80,43.20,28.40,,,,
2024-10-19 18:13:48.963000+03:00,,,,,151.95,144.50,166.20,
2024-10-19 18:13:50+03:00,63.60,20.70,41.30,28.70,,,,
2024-10-19 18:13:50.836000+03:00,,,,,153.25,145.75,167.30,
2024-10-19 18:13:52+03:00,64.10,21.10,41.70,28.40,,,,
2024-10-19 18:13:52.313000+03:00,,,,,151.60,144.80,167.00,
2024-10-19 18:13:53+03:00,64.40,20.50,41.20,27.90,,,,
2024-10-19 18:13:54.068000+03:00,,,,,152.55,145.10,166.55,
2024-10-19 18:13:55+03:00,65.20,21.00,41.40,28.10,,,,
2024-10-19 18:13:55.754000+03:00,,,,,153.75,145.75,167.00,
2024-10-19 18:13:57+03:00,63.90,21.30,41.50,28.00,,,,
2024-10-19 18:13:57.513000+03:00,,,,,153.25,145.45,166.90,
2024-10-19 18:13:58+03:00,64.20,20.50,41.20,34.30,,,,
2024-10-19 18:13:59.087000+03:00,,,,,152.70,145.10,166.45,
2024-10-19 18:14:00+03:00,64.50,21.60,41.50,28.20,,,,
2024-10-19 18:14:00.794000+03:00,,,,,152.25,144.80,166.10,
2024-10-19 18:14:02+03:00,63.90,20.40,41.20,28.40,,,,
2024-10-19 18:14:02.542000+03:00,,,,,152.20,144.50,165.95,
2024-10-19 18:14:03+03:00,64.60,20.70,41.20,28.30,,,,
2024-10-19 18:14:04.141000+03:00,,,,,153.05,145.10,166.40,
2024-10-19 18:14:05+03:00,64.10,20.30,40.70,27.90,,,,
2024-10-19 18:14:05.854000+03:00,,,,,152.65,144.80,166.10,
2024-10-19 18:14:07+03:00,64.30,20.70,41.20,29.00,,,,
2024-10-19 18:14:07.588000+03:00,,,,,153.80,145.75,166.95,
2024-10-19 18:14:09+03:00,64.00,20.70,41.10,28.10,,,,
2024-10-19 18:14:09.309000+03:00,,,,,152.30,144.80,166.25,
2024-10-19 18:14:10+03:00,64.10,20.60,40.70,28.10,,,,
2024-10-19 18:14:11.016000+03:00,,,,,152.70,145.10,166.95,
2024-10-19 18:14:12+03:00,63.80,20.80,40.20,28.30,,,,
2024-10-19 18:14:12.661000+03:00,,,,,151.85,144.80,166.40,
2024-10-19 18:14:14+03:00,64.50,20.30,40.10,28.10,,,,
2024-10-19 18:14:14.356000+03:00,,,,,153.70,145.45,166.55,
2024-10-19 18:14:15+03:00,65.10,20.80,40.30,28.30,,,,
2024-10-19 18:14:16.036000+03:00,,,,,153.30,145.45,166.90,
2024-10-19 18:14:17+03:00,64.30,20.50,40.30,28.40,,,,
2024-10-19 18:14:17.732000+03:00,,,,,151.65,144.50,166.05,
2024-10-19 18:14:19+03:00,64.20,21.10,40.20,28.10,,,,
2024-10-19 18:14:19.466000+03:00,,,,,145.05,139.10,166.90,
2024-10-19 18:14:21+03:00,64.60,22.40,46.40,28.20,,,,
2024-10-19 18:14:21.259000+03:00,,,,,153.90,146.05,167.75,
2024-10-19 18:14:22+03:00,64.90,20.50,40.40,27.60,,,,
2024-10-19 18:14:22.835000+03:00,,,,,152.45,145.45,167.60,
2024-10-19 18:14:24+03:00,64.40,20.90,40.20,28.10,,,,
2024-10-19 18:14:24.569000+03:00,,,,,151.60,144.50,166.45,
2024-10-19 18:14:26+03:00,64.20,20.70,41.40,35.20,,,,
2024-10-19 18:14:26.233000+03:00,,,,,153.65,145.75,167.05,
2024-10-19 18:14:27+03:00,65.00,21.30,40.30,28.30,,,,
2024-10-19 18:14:27.907000+03:00,,,,,152.05,144.80,166.40,
2024-10-19 18:14:29+03:00,64.10,21.00,40.40,27.90,,,,
2024-10-19 18:14:29.615000+03:00,,,,,153.65,145.75,167.50,
2024-10-19 18:14:31+03:00,65.00,21.50,40.10,30.30,,,,
2024-10-19 18:14:31.298000+03:00,,,,,153.25,145.45,166.95,
2024-10-19 18:14:32+03:00,64.80,21.20,40.20,28.00,,,,
2024-10-19 18:14:32.982000+03:00,,,,,154.05,145.75,167.25,
2024-10-19 18:14:34+03:00,64.80,21.10,40.90,27.90,,,,
2024-10-19 18:14:34.640000+03:00,,,,,153.90,146.40,168.15,
2024-10-19 18:14:36+03:00,64.60,20.80,40.10,27.70,,,,
2024-10-19 18:14:36.346000+03:00,,,,,151.40,143.85,165.35,
2024-10-19 18:14:37+03:00,64.30,25.00,39.60,27.80,,,,
2024-10-19 18:14:38.053000+03:00,,,,,153.25,145.10,166.05,
2024-10-19 18:14:39+03:00,64.70,20.80,39.70,28.10,,,,
2024-10-19 18:14:39.719000+03:00,,,,,152.70,144.80,166.15,
2024-10-19 18:14:41+03:00,64.30,20.70,40.60,28.40,,,,
2024-10-19 18:14:41.541000+03:00,,,,,152.15,144.80,166.55,
2024-10-19 18:14:43+03:00,64.80,20.80,41.40,28.10,,,,
2024-10-19 18:14:43.174000+03:00,,,,,152.35,144.80,166.10,
2024-10-19 18:14:44+03:00,64.50,20.90,40.10,28.80,,,,
2024-10-19 18:14:44.886000+03:00,,,,,153.55,145.75,167.20,
2024-10-19 18:14:46+03:00,65.00,20.70,40.50,27.70,,,,
2024-10-19 18:14:46.546000+03:00,,,,,152.65,145.10,166.60,
2024-10-19 18:14:48+03:00,64.80,20.80,40.20,28.10,,,,
2024-10-19 18:14:48.281000+03:00,,,,,152.45,144.80,166.05,
2024-10-19 18:14:49+03:00,64.50,21.30,40.60,28.00,,,,
2024-10-19 18:14:49.963000+03:00,,,,,152.90,144.80,165.75,
2024-10-19 18:14:51+03:00,64.70,20.80,40.70,27.80,,,,
2024-10-19 18:14:51.705000+03:00,,,,,152.00,144.80,166.75,
2024-10-19 18:14:53+03:00,64.70,20.60,41.00,27.70,,,,
2024-10-19 18:14:53.338000+03:00,,,,,153.95,145.45,166.70,
2024-10-19 18:14:54+03:00,64.70,20.80,40.80,28.40,,,,
2024-10-19 18:14:55.043000+03:00,,,,,153.45,145.10,166.50,
2024-10-19 18:14:56+03:00,64.80,20.80,41.30,28.40,,,,
2024-10-19 18:14:56.766000+03:00,,,,,151.95,144.80,166.80,
2024-10-19 18:14:58+03:00,65.20,20.70,41.20,28.20,,,,
2024-10-19 18:14:58.416000+03:00,,,,,154.35,146.05,167.55,
2024-10-19 18:14:59+03:00,65.50,20.50,40.90,28.30,,,,
2024-10-19 18:15:00+03:00,,,,,,,,15.50
2024-10-19 18:15:00.095000+03:00,,,,,152.70,144.80,165.85,
2024-10-19 18:15:01+03:00,65.10,20.60,41.00,28.20,,,,
2024-10-19 18:15:01.793000+03:00,,,,,151.65,144.50,166.10,
2024-10-19 18:15:03+03:00,65.00,21.40,41.10,28.00,,,,
2024-10-19 18:15:03.498000+03:00,,,,,152.80,144.50,165.65,
2024-10-19 18:15:05+03:00,64.80,21.00,41.40,27.90,,,,
2024-10-19 18:15:05.218000+03:00,,,,,153.05,145.10,166.20,
2024-10-19 18:15:06+03:00,65.20,20.80,41.00,28.20,,,,
2024-10-19 18:15:06.916000+03:00,,,,,152.60,144.50,165.65,
2024-10-19 18:15:08+03:00,64.90,20.80,41.80,28.40,,,,
2024-10-19 18:15:08.609000+03:00,,,,,152.60,145.10,166.60,
2024-10-19 18:15:10+03:00,65.30,21.00,41.70,34.30,,,,
2024-10-19 18:15:10.308000+03:00,,,,,152.85,145.45,167.00,
2024-10-19 18:15:11+03:00,65.20,20.70,41.50,28.20,,,,
2024-10-19 18:15:11.979000+03:00,,,,,152.50,145.10,167.00,
2024-10-19 18:15:13+03:00,65.30,20.70,41.60,28.30,,,,
2024-10-19 18:15:13.660000+03:00,,,,,153.55,145.45,166.85,
2024-10-19 18:15:15+03:00,65.00,26.00,41.70,28.00,,,,
2024-10-19 18:15:15.353000+03:00,,,,,152.40,145.10,167.20,
2024-10-19 18:15:16+03:00,65.10,20.70,41.40,28.10,,,,
2024-10-19 18:15:17.033000+03:00,,,,,152.90,145.10,166.45,
2024-10-19 18:15:18+03:00,65.00,20.70,41.90,28.40,,,,
2024-10-19 18:15:18.734000+03:00,,,,,152.30,144.80,166.10,
2024-10-19 18:15:20+03:00,64.80,20.70,42.40,28.00,,,,
2024-10-19 18:15:20.467000+03:00,,,,,153.45,145.45,166.90,
2024-10-19 18:15:22+03:00,64.80,20.60,42.10,28.00,,,,
2024-10-19 18:15:22.147000+03:00,,,,,151.00,143.85,165.55,
2024-10-19 18:15:23+03:00,65.30,21.10,42.60,31.60,,,,
2024-10-19 18:15:23.844000+03:00,,,,,152.25,144.50,165.65,
2024-10-19 18:15:25+03:00,64.40,21.10,42.70,28.30,,,,
2024-10-19 18:15:25.581000+03:00,,,,,152.70,144.80,166.40,
2024-10-19 18:15:27+03:00,65.20,20.90,42.10,28.10,,,,
2024-10-19 18:15:27.256000+03:00,,,,,152.55,145.10,166.90,
2024-10-19 18:15:28+03:00,64.90,20.50,42.50,28.10,,,,
2024-10-19 18:15:28.948000+03:00,,,,,152.35,145.10,166.80,
2024-10-19 18:15:30+03:00,64.60,20.60,43.10,28.40,,,,
2024-10-19 18:15:30.727000+03:00,,,,,152.80,145.45,167.30,
2024-10-19 18:15:32+03:00,64.30,20.90,42.80,28.30,,,,
2024-10-19 18:15:32.330000+03:00,,,,,153.50,145.45,166.50,
2024-10-19 18:15:33+03:00,66.30,20.80,42.30,29.20,,,,
2024-10-19 18:15:34.002000+03:00,,,,,151.90,144.15,165.60,
2024-10-19 18:15:35+03:00,64.60,20.80,42.10,28.10,,,,
2024-10-19 18:15:35.690000+03:00,,,,,153.30,145.75,167.45,
2024-10-19 18:15:37+03:00,64.80,21.10,42.90,28.10,,,,
2024-10-19 18:15:37.389000+03:00,,,,,154.05,145.45,166.50,
2024-10-19 18:15:38+03:00,64.70,21.10,43.00,30.10,,,,
2024-10-19 18:15:39.102000+03:00,,,,,153.80,145.45,166.80,
2024-10-19 18:15:40+03:00,65.00,21.10,43.20,28.40,,,,
2024-10-19 18:15:40.793000+03:00,,,,,151.65,144.80,166.90,
2024-10-19 18:15:42+03:00,64.90,21.20,43.80,28.30,,,,
2024-10-19 18:15:42.474000+03:00,,,,,151.45,144.50,166.50,
2024-10-19 18:15:44+03:00,64.90,21.30,43.30,28.30,,,,
2024-10-19 18:15:44.175000+03:00,,,,,152.60,145.10,167.00,
2024-10-19 18:15:45+03:00,64.70,20.80,43.00,28.10,,,,
2024-10-19 18:15:45.871000+03:00,,,,,152.50,145.10,167.15,
2024-10-19 18:15:47+03:00,65.30,20.90,43.10,28.50,,,,
2024-10-19 18:15:47.581000+03:00,,,,,152.15,145.10,167.05,
2024-10-19 18:15:49+03:00,65.20,21.10,43.70,28.20,,,,
2024-10-19 18:15:49.265000+03:00,,,,,153.30,145.45,166.80,
2024-10-19 18:15:50+03:00,65.30,21.20,43.50,28.10,,,,
2024-10-19 18:15:51.011000+03:00,,,,,150.75,143.85,165.70,
2024-10-19 18:15:52+03:00,64.70,21.00,43.90,28.40,,,,
2024-10-19 18:15:52.726000+03:00,,,,,152.20,145.10,166.90,
2024-10-19 18:15:54+03:00,65.10,23.00,43.90,29.50,,,,
2024-10-19 18:15:54.383000+03:00,,,,,153.05,145.45,167.00,
2024-10-19 18:15:55+03:00,65.00,20.70,43.60,28.10,,,,
2024-10-19 18:15:56.078000+03:00,,,,,152.25,144.15,165.30,
2024-10-19 18:15:57+03:00,64.30,20.90,43.90,28.00,,,,
2024-10-19 18:15:57.860000+03:00,,,,,152.40,145.10,166.90,
2024-10-19 18:15:59+03:00,64.40,21.40,44.30,28.30,,,,
2024-10-19 18:15:59.499000+03:00,,,,,152.65,145.10,166.80,
2024-10-19 18:16:00+03:00,64.70,20.90,44.00,28.30,,,,
2024-10-19 18:16:01.130000+03:00,,,,,152.45,145.10,166.90,
2024-10-19 18:16:02+03:00,65.20,20.80,44.10,28.60,,,,
2024-10-19 18:16:02.820000+03:00,,,,,151.05,144.50,166.45,
2024-10-19 18:16:04+03:00,64.10,20.20,44.20,28.70,,,,
2024-10-19 18:16:04.513000+03:00,,,,,152.85,145.10,166.30,
2024-10-19 18:16:06+03:00,64.60,20.80,44.70,28.20,,,,
2024-10-19 18:16:06.248000+03:00,,,,,153.10,145.45,167.35,
2024-10-19 18:16:07+03:00,64.20,20.80,44.50,28.30,,,,
2024-10-19 18:16:07.947000+03:00,,,,,152.35,144.80,166.20,
2024-10-19 18:16:09+03:00,64.40,21.20,45.00,28.90,,,,
2024-10-19 18:16:09.616000+03:00,,,,,153.40,145.10,166.45,
2024-10-19 18:16:11+03:00,64.70,20.80,44.30,28.50,,,,
2024-10-19 18:16:11.337000+03:00,,,,,154.25,146.40,167.95,
2024-10-19 18:16:12+03:00,64.70,24.80,44.20,28.60,,,,
2024-10-19 18:16:13.052000+03:00,,,,,152.70,145.10,166.85,
2024-10-19 18:16:14+03:00,65.00,21.00,44.30,28.30,,,,
2024-10-19 18:16:14.727000+03:00,,,,,213.30,128.30,166.60,
2024-10-19 18:16:16+03:00,65.20,21.00,44.20,28.50,,,,
2024-10-19 18:16:16.422000+03:00,,,,,152.25,145.10,167.00,
2024-10-19 18:16:17+03:00,64.80,21.00,44.20,28.40,,,,
2024-10-19 18:16:18.093000+03:00,,,,,153.70,145.75,167.05,
2024-10-19 18:16:19+03:00,64.70,20.80,44.20,28.40,,,,
2024-10-19 18:16:19.803000+03:00,,,,,153.40,145.45,167.10,
2024-10-19 18:16:21+03:00,64.90,21.00,44.20,28.70,,,,
2024-10-19 18:16:21.504000+03:00,,,,,152.25,145.10,167.10,
2024-10-19 18:16:23+03:00,64.50,21.50,45.30,28.80,,,,
2024-10-19 18:16:23.211000+03:00,,,,,153.05,145.45,167.30,
2024-10-19 18:16:24+03:00,64.70,21.10,44.00,28.50,,,,
2024-10-19 18:16:24.913000+03:00,,,,,152.55,144.80,166.45,
2024-10-19 18:16:26+03:00,64.30,20.70,43.80,32.60,,,,
2024-10-19 18:16:26.592000+03:00,,,,,152.00,144.80,166.55,
2024-10-19 18:16:28+03:00,64.70,20.50,43.90,28.20,,,,
2024-10-19 18:16:28.311000+03:00,,,,,151.30,144.80,166.85,
2024-10-19 18:16:29+03:00,65.00,21.10,44.30,30.90,,,,
2024-10-19 18:16:29.993000+03:00,,,,,152.80,145.10,166.85,
2024-10-19 18:16:31+03:00,64.00,20.70,44.40,30.40,,,,
2024-10-19 18:16:31.644000+03:00,,,,,152.20,145.10,167.00,
2024-10-19 18:16:33+03:00,67.20,24.40,44.50,31.10,,,,
2024-10-19 18:16:33.331000+03:00,,,,,153.35,145.75,167.40,
2024-10-19 18:16:34+03:00,65.40,21.00,44.30,28.60,,,,
2024-10-19 18:16:35+03:00,,,,,152.75,144.80,166.25,
2024-10-19 18:16:36+03:00,64.80,20.90,43.70,29.20,,,,
2024-10-19 18:16:36.680000+03:00,,,,,153.55,145.45,166.90,
2024-10-19 18:16:38+03:00,64.90,21.10,43.90,28.50,,,,
2024-10-19 18:16:38.393000+03:00,,,,,151.10,144.15,165.75,
2024-10-19 18:16:39+03:00,65.30,21.30,44.30,28.50,,,,
2024-10-19 18:16:40.117000+03:00,,,,,153.30,145.10,166.10,
2024-10-19 18:16:41+03:00,64.70,21.40,44.20,28.70,,,,
2024-10-19 18:16:41.855000+03:00,,,,,152.60,145.10,167.00,
2024-10-19 18:16:43+03:00,65.80,20.50,44.80,28.40,,,,
2024-10-19 18:16:43.535000+03:00,,,,,151.75,144.50,166.05,
2024-10-19 18:16:45+03:00,65.20,21.60,43.90,28.30,,,,
2024-10-19 18:16:45.178000+03:00,,,,,151.40,144.50,166.20,
2024-10-19 18:16:46+03:00,65.40,20.80,43.60,28.60,,,,
2024-10-19 18:16:46.914000+03:00,,,,,153.15,145.45,166.85,
2024-10-19 18:16:48+03:00,65.30,20.80,43.70,28.70,,,,
2024-10-19 18:16:48.587000+03:00,,,,,152.25,144.80,166.60,
2024-10-19 18:16:50+03:00,64.90,21.10,44.60,28.40,,,,
2024-10-19 18:16:50.280000+03:00,,,,,154.20,145.75,167.10,
2024-10-19 18:16:51+03:00,68.90,21.00,47.00,28.40,,,,
2024-10-19 18:16:52.116000+03:00,,,,,151.90,144.15,165.55,
2024-10-19 18:16:53+03:00,64.90,21.60,47.00,28.40,,,,
2024-10-19 18:16:53.634000+03:00,,,,,152.15,144.50,166.00,
2024-10-19 18:16:55+03:00,64.40,21.60,47.00,28.40,,,,
2024-10-19 18:16:55.363000+03:00,,,,,152.55,145.10,166.55,
2024-10-19 18:16:56+03:00,64.60,21.60,47.00,28.40,,,,
2024-10-19 18:16:57.077000+03:00,,,,,153.85,145.45,166.70,
2024-10-19 18:16:58+03:00,64.60,21.60,47.00,28.40,,,,
2024-10-19 18:16:58.768000+03:00,,,,,152.85,144.80,166.05,
2024-10-19 18:17:00+03:00,65.00,21.60,47.00,28.40,,,,
2024-10-19 18:17:00.463000+03:00,,,,,152.75,144.80,166.00,
2024-10-19 18:17:02+03:00,64.80,21.00,47.00,28.40,,,,
2024-10-19 18:17:02.179000+03:00,,,,,151.60,144.50,166.05,
2024-10-19 18:17:03+03:00,64.90,21.00,47.00,28.40,,,,
2024-10-19 18:17:03.848000+03:00,,,,,152.35,144.80,166.40,
2024-10-19 18:17:05+03:00,65.50,21.50,47.00,28.40,,,,
2024-10-19 18:17:05.528000+03:00,,,,,152.10,144.80,166.20,
2024-10-19 18:17:07+03:00,65.00,21.10,44.20,28.40,,,,
2024-10-19 18:17:07.205000+03:00,,,,,153.70,145.45,166.55,
2024-10-19 18:17:08+03:00,64.80,21.00,44.10,28.40,,,,
2024-10-19 18:17:08.918000+03:00,,,,,152.45,145.10,167.00,
2024-10-19 18:17:10+03:00,64.80,21.80,44.30,28.40,,,,
2024-10-19 18:17:10.643000+03:00,,,,,152.00,144.80,166.50,
2024-10-19 18:17:12+03:00,64.60,20.90,43.90,28.40,,,,
2024-10-19 18:17:12.408000+03:00,,,,,152.40,144.80,166.35,
2024-10-19 18:17:13+03:00,64.70,21.10,44.20,28.40,,,,
2024-10-19 18:17:14.003000+03:00,,,,,152.25,144.80,166.35,
2024-10-19 18:17:15+03:00,65.70,20.80,44.60,29.40,,,,
2024-10-19 18:17:15.693000+03:00,,,,,151.40,144.15,165.75,
2024-10-19 18:17:17+03:00,64.60,21.00,44.30,28.60,,,,
2024-10-19 18:17:17.384000+03:00,,,,,152.75,145.10,166.50,
2024-10-19 18:17:18+03:00,64.80,21.20,44.90,28.10,,,,
2024-10-19 18:17:19.093000+03:00,,,,,153.80,145.10,166.10,
2024-10-19 18:17:20+03:00,64.70,21.20,44.90,28.10,,,,
2024-10-19 18:17:20.773000+03:00,,,,,152.50,144.80,166.40,
2024-10-19 18:17:22+03:00,65.00,21.20,44.90,28.10,,,,
2024-10-19 18:17:22.594000+03:00,,,,,152.80,144.80,165.95,
2024-10-19 18:17:24+03:00,64.60,21.20,44.90,28.10,,,,
2024-10-19 18:17:24.163000+03:00,,,,,151.95,143.85,164.90,
2024-10-19 18:17:25+03:00,64.70,21.50,44.90,28.10,,,,
2024-10-19 18:17:25.905000+03:00,,,,,152.60,144.80,166.10,
2024-10-19 18:17:27+03:00,65.50,20.70,44.90,28.10,,,,
2024-10-19 18:17:27.599000+03:00,,,,,151.10,143.85,165.30,
2024-10-19 18:17:29+03:00,64.60,20.60,44.90,28.10,,,,
2024-10-19 18:17:29.319000+03:00,,,,,152.35,144.80,166.50,
2024-10-19 18:17:30+03:00,64.70,20.90,44.90,28.10,,,,
2024-10-19 18:17:30.968000+03:00,,,,,153.35,145.45,166.90,
2024-10-19 18:17:32+03:00,65.00,20.80,44.90,28.10,,,,
2024-10-19 18:17:32.653000+03:00,,,,,151.30,144.15,166.05,
2024-10-19 18:17:34+03:00,64.20,20.50,44.90,28.10,,,,
2024-10-19 18:17:34.402000+03:00,,,,,153.15,145.10,166.65,
2024-10-19 18:17:35+03:00,64.20,21.00,44.90,28.10,,,,
2024-10-19 18:17:36.067000+03:00,,,,,151.55,144.80,167.10,
2024-10-19 18:17:37+03:00,64.80,20.60,44.90,28.10,,,,
2024-10-19 18:17:37.811000+03:00,,,,,153.05,144.80,166.05,
2024-10-19 18:17:39+03:00,65.20,20.40,44.00,28.10,,,,
2024-10-19 18:17:39.469000+03:00,,,,,152.70,144.80,166.25,
2024-10-19 18:17:41+03:00,69.90,22.70,44.30,28.10,,,,
2024-10-19 18:17:41.169000+03:00,,,,,152.45,145.10,167.00,
2024-10-19 18:17:42+03:00,64.60,20.90,44.00,28.10,,,,
2024-10-19 18:17:42.918000+03:00,,,,,152.10,144.15,165.25,
2024-10-19 18:17:44+03:00,67.80,21.60,43.40,28.20,,,,
2024-10-19 18:17:44.568000+03:00,,,,,151.60,144.15,165.70,
2024-10-19 18:17:46+03:00,65.10,20.30,43.50,28.10,,,,
2024-10-19 18:17:46.271000+03:00,,,,,153.45,145.45,166.80,
2024-10-19 18:17:47+03:00,65.10,20.70,43.40,28.10,,,,
2024-10-19 18:17:47.927000+03:00,,,,,151.90,145.10,167.30,
2024-10-19 18:17:49+03:00,65.10,21.10,43.60,27.70,,,,
2024-10-19 18:17:49.611000+03:00,,,,,152.05,144.50,166.05,
2024-10-19 18:17:51+03:00,65.60,20.60,46.10,27.60,,,,
2024-10-19 18:17:51.296000+03:00,,,,,152.65,144.80,166.05,
2024-10-19 18:17:52+03:00,64.90,20.60,43.70,28.00,,,,
2024-10-19 18:17:53.050000+03:00,,,,,153.05,144.80,165.65,
2024-10-19 18:17:54+03:00,64.60,20.70,44.00,27.40,,,,
2024-10-19 18:17:54.676000+03:00,,,,,152.60,144.50,165.65,
2024-10-19 18:17:56+03:00,65.00,20.70,43.90,28.10,,,,
2024-10-19 18:17:56.427000+03:00,,,,,152.90,145.10,166.45,
2024-10-19 18:17:57+03:00,64.80,20.80,43.90,28.10,,,,
2024-10-19 18:17:58.125000+03:00,,,,,152.05,145.10,167.30,
2024-10-19 18:17:59+03:00,64.70,20.20,43.70,28.30,,,,
2024-10-19 18:17:59.840000+03:00,,,,,152.60,144.80,166.40,
2024-10-19 18:18:01+03:00,64.60,20.70,43.90,27.60,,,,
2024-10-19 18:18:01.517000+03:00,,,,,153.80,145.45,166.40,
2024-10-19 18:18:03+03:00,64.90,20.60,43.90,28.00,,,,
2024-10-19 18:18:03.183000+03:00,,,,,152.50,144.80,166.00,
2024-10-19 18:18:04+03:00,64.60,20.50,43.40,27.80,,,,
2024-10-19 18:18:04.882000+03:00,,,,,152.40,144.80,166.15,
2024-10-19 18:18:06+03:00,64.50,20.50,43.60,27.80,,,,
2024-10-19 18:18:06.543000+03:00,,,,,153.00,145.10,166.60,
2024-10-19 18:18:08+03:00,64.70,20.50,43.10,29.10,,,,
2024-10-19 18:18:08.288000+03:00,,,,,152.00,144.15,165.50,
2024-10-19 18:18:09+03:00,65.50,20.50,43.50,28.10,,,,
2024-10-19 18:18:09.975000+03:00,,,,,152.85,145.10,166.55,
2024-10-19 18:18:11+03:00,64.60,20.60,43.40,28.40,,,,
2024-10-19 18:18:11.655000+03:00,,,,,151.65,144.50,166.50,
2024-10-19 18:18:13+03:00,65.10,20.60,44.00,28.60,,,,
2024-10-19 18:18:13.378000+03:00,,,,,151.70,143.85,165.15,
2024-10-19 18:18:14+03:00,65.40,20.60,43.20,27.90,,,,
2024-10-19 18:18:15.047000+03:00,,,,,152.60,144.80,166.10,
2024-10-19 18:18:16+03:00,66.10,20.60,43.30,28.00,,,,
2024-10-19 18:18:16.716000+03:00,,,,,153.35,145.10,166.20,
2024-10-19 18:18:18+03:00,64.90,20.70,43.90,29.00,,,,
2024-10-19 18:18:18.413000+03:00,,,,,152.85,145.10,166.70,
2024-10-19 18:18:19+03:00,65.10,20.70,43.60,28.00,,,,
2024-10-19 18:18:20.119000+03:00,,,,,150.90,143.85,165.60,
2024-10-19 18:18:21+03:00,64.60,20.80,43.80,29.60,,,,
2024-10-19 18:18:21.805000+03:00,,,,,152.30,144.50,165.45,
2024-10-19 18:18:23+03:00,64.70,20.30,43.40,27.70,,,,
2024-10-19 18:18:23.463000+03:00,,,,,152.75,145.10,166.75,
2024-10-19 18:18:25+03:00,65.00,20.70,43.80,28.00,,,,
2024-10-19 18:18:25.202000+03:00,,,,,151.05,144.50,166.30,
2024-10-19 18:18:26+03:00,65.70,20.50,43.80,27.70,,,,
2024-10-19 18:18:26.896000+03:00,,,,,152.65,144.50,165.40,
2024-10-19 18:18:28+03:00,64.50,20.50,43.60,27.70,,,,
2024-10-19 18:18:28.668000+03:00,,,,,150.90,143.85,165.10,
2024-10-19 18:18:30+03:00,64.90,20.50,43.90,28.10,,,,
2024-10-19 18:18:30.316000+03:00,,,,,151.40,144.50,166.40,
2024-10-19 18:18:31+03:00,65.70,20.40,43.30,27.90,,,,
2024-10-19 18:18:31.973000+03:00,,,,,150.95,143.85,165.20,
2024-10-19 18:18:33+03:00,64.80,20.50,43.20,28.30,,,,
2024-10-19 18:18:33.662000+03:00,,,,,152.45,144.15,164.70,
2024-10-19 18:18:35+03:00,64.50,20.70,43.60,27.70,,,,
2024-10-19 18:18:35.340000+03:00,,,,,152.30,144.80,166.10,
2024-10-19 18:18:36+03:00,64.70,21.10,43.20,27.90,,,,
2024-10-19 18:18:37.018000+03:00,,,,,152.45,144.80,166.30,
2024-10-19 18:18:38+03:00,66.10,20.90,43.20,27.70,,,,
2024-10-19 18:18:38.703000+03:00,,,,,151.00,144.15,165.95,
2024-10-19 18:18:40+03:00,65.20,20.70,43.10,27.70,,,,
2024-10-19 18:18:40.438000+03:00,,,,,151.75,143.85,164.95,
2024-10-19 18:18:42+03:00,64.90,20.80,43.30,28.10,,,,
2024-10-19 18:18:42.173000+03:00,,,,,152.30,144.50,166.00,
